31906	Jill	Guys!
31907	J.D.'s Narration	Yes, it could be more of a nightmare. Jill Tracy was a former patient who had once tried to kill herself. Sad, yes, but this did not change the fact that she was unbelievably annoying.
31908	Jill	Oh my God, what are you doing here? I was supposed to meet a guy for a date. I know what you're thinking, a Tuesday lunch date at the supermarket? He is so not into her. Well guess what? He's not!
31909	Jill	I waited for an hour just thinking "how many more guys from my yoga class can reject me before just saying enough,"
31910	J.D.	Oh, we have to get back to the hospital.
31911	Jill	Bummer. Trail mix! Arrarrarr! Ha, I'm just kidding, I won't. Oh, stop, I'll have some.
31912	Dr. Cox	You know what, Newbie, stay. Have lunch.
31913	J.D.	One of those emergencies, I should probably go, too. How are things?
31914	Jill	Mmm...
31915	Rebecca	You know that's stealing.
31916	J.D.	Oh, come on, Rebecca, everybody's doing it.
31917	J.D.	I won't tell anyone if you don't.
31918	Rebecca	Security!
31919	J.D.	Security?
31920	Rebecca	We've got a grazer.
31921	J.D.	I don't think there's a security force at...
31922	J.D.	OK, hey fellas.
31923	Jill	Ha ha! Wherever you're taking him, take me, too! Nah, you go ahead.
31924	J.D.	Where's the shaving cream, is that aisle two, still?
31925	NEW_SCENE	NEW_SCENE
31926	Open	Hallway. J.D. walks through.
31927	J.D.'s Narration	Today was a busy day at Sacred Heart.
31928	J.D.'s Narration	We had three separate patients waiting for transplants. And we were doing everything we could to keep them alive until we could locate donors. There was Mrs. Sikes, who needed a new liver. There was Mr. Dennison, who needed a new heart valve. And then there was Dr. Cox's guy, Dave Bradford.
31929	Dr. Cox	So, now, Davey-boy, I promise you, we're going to find you a kidney. I would literally swear on my father's grave, but whenever I go there, I usually just end up dancing on it.
31930	Mr. Bradford	And so begins another round of "who had the worst dad." One of my pop's nicknames for me was Sparky, because he liked to light matches off my neck.
31931	Dr. Cox	We've been over this before. You win on account of your father's not dead yet.
31932	J.D.'s Narration	Most doctors stressed with so many people clinging to life. Dr. Cox vibed on it.
31933	Dr. Cox	As I lie in bed each morning and ask myself why I should put both feet on the floor, there are precious few reasons that I've ever been able to come up with. A chance to escape Jordan's morning breath? Sure. Scotch! It's too early to drink it, yes, but people, it is never too early to think about. And of course, the ever present possibility that I might finally happen upon Hugh Jackman and be able to give him the present that I've been holding for him.
31934	Dr. Cox	BAM! Still, the most persuasive argument I've ever been able to come up with is the fact that I get to come here, to this hospital, every day and help keep people alive.
31935	Turk	That's ironic, because four people just died while you were talking.
31936	Elliot	Look, we need to keep these people going until we can find donors.
31937	Dr. Cox	All right, Barbie, go check on Mrs. Sikes' ammonia levels, she's encephalopathic.
31938	Dr. Cox	Gandhi, review Dennison's chart and get me a consent.
31939	Dr. Cox	Bobbo! Get on the horn to cronies at local hospitals and get me a donor update.
31940	Dr. Kelso	Fine, some of the boys are coming over tonight anyway, I'll bring it up to Morrison while he sets up the projector for the stag flicks.
31941	Dr. Cox	Just the organs, Bob, don't need the visual of old men with erections.
31942	Carla	And now it's in my head forever.
31943	Dr. Cox	Sorry, go step up Davey's dialysis to take your mind off of it.
31944	Dr. Cox	Newbie, you feel like a sandwich?
31945	J.D.	I do feel like a sandwich.
31946	Dr. Cox	You feel more like a pastry, a very doughy pastry. I don't feel good about that. Way too easy.
31947	J.D.'s Narration	I had one objective: Pick up everyone's lunch at the grocery store and get out of dodge.
31948	J.D.	Whoa!
31949	Jill	J.D.!
31950	J.D.	Hey, Jill.
31951	Jill	How weird is it that we're both here two days in a row?
31952	J.D.	Mmm.
31953	Jill	I was thinking there might be a 50% chance that the guy who blew me off yesterday just got his days wrong and would be waiting here with roses. Is that sad?
31954	J.D.	It's not not sad.
31955	Jill	Plus I have the whole day free. My shrink couldn't make our appointment. He found his third wife in bed with his second wife and got so depressed that he downed an entire bottle of his bulimic daughter's Prozac. So now he's back in the hospital.
31956	J.D.	That's an awesome story, Jill.
31957	Jill	It's true, heh hee hee.
31958	Elliot	Hey, what did you do last night?
31959	Carla	Turk made me watch Anaconda with him.
31960	Elliot	Oh, is that the one with the giant snake?
31961	Todd	No, this is the one with the giant snake. I was back here for 45 minutes waiting for a setup. My back is killing me. But I nailed it. It's about commitment.
31962	Carla	Hey, how could your intern used to sleep with him?
31963	Elliot	She's a tramp with no morals.
31964	Lisa	I never slept with the Todd.
31965	Elliot	Lisa is sweet and people just don't give her a chance.
31966	Carla	I wonder who else Todd lied about sleeping with.
31967	Nurse #1	I didn't sleep with him.
31968	Nurse #2	God no.
31969	Nurse #3	Are you kidding me?
31970	Gloria	Todd, is he the big, black security guard with the hook hand?
31971	Elliot	Uh, no.
31972	Gloria	Then no.
31973	Mr. Bradford	So I am I ever getting out of here?
31974	Dr. Cox	We haven't found you a kidney yet, but I have some ideas.
31975	Mr. Bradford	Yeah, this will do.
31976	J.D.	Ah, what the hell. I can live with one kidney.
31977	Dr. Cox	Because we'll probably just go ahead and sell this one.
31978	J.D.	Stay away from my organs!
31979	Turk	Dude, what the hell are you doing?
31980	J.D.	Having lunch. The cafeteria stinks and I can't go to the grocery store because apparently crazy Jill Tracy lives there. Every time I try and shop she follows me around, like I'm her only friend in the world. It's pathetic.
31981	Turk	I'm gonna go talk to Carla.
31982	J.D.	I'll come, too.
31983	Turk	Figured.
31984	Carla	Hey, why do you think Todd lies about hooking up with all those women?
31985	Elliot	Maybe he's just overcompensating. You know, my brother, Barry, used to brag about all the girls he was dating, right before he quit JV baseball and started dancing for Japanese businessmen.
31986	Turk	Todd's not gay.
31987	Carla	Turk, he has leather jeans in, like, three different colors.
31988	Elliot	Barry used to dance in leather jeans. He'd come home and they'd be stuffed with yen.
31989	Janitor	I'll tell you when I first suspected he was gay. It was very subtly, but...
31990	J.D.	Oh, yeah, Dale, this is totally going to bring out your pecs. Plus, I'm using olive oil so I can lick it off later. Make 'em dance!
31991	J.D.	Oh, they're dancing! Somebody's making them dance! Whooo-wee!
31992	J.D.	Tell them it never happened!
31993	Janitor	It happened. I was there.
31994	Dr. Cox	I think I just got the move on signal from a hook.
31995	Elliot, Turk & Carla	Mmhmm.
31996	Dr. Cox	Anyway, give me the update here.
31997	Carla	Your guy Bradford's electrolyte and fluid balance are stable.
31998	Turk	Mr. Dennison isn't looking so good. He's on max inotropes and still in failure.
31999	Elliot	Mrs. Sikes is fully encephalopathic. Her ammonium level's through the roof. She's circling the drain.
32000	Dr. Cox	Come on, now, let's try to keep these people alive. What do you say?
32001	Lisa	Dr. Dorian? Can you help me?
32002	J.D.	Sure, what's going on?
32003	Lisa	She was admitted a short time ago and she hasn't regained consciousness. Tox screen's positive for cocaine.
32004	Lisa	Do you think she could have OD'd?
32005	J.D.	She had been, uh, stood up on a couple dates. And, uh, she hadn't seen her shrink in a while. She was definitely depressed.
32006	Lisa	How do you know all that?
32007	J.D.	She told me.
32008	J.D.'s Narration	In hospitals, there are certain rules.
32009	J.D.'s Narration	With surgeons, if the overcompensating, pumped-up, shaved-down doctor seems gay...
32010	Turk	'Sup, man, you trying a new workout?
32011	Todd	No, why?
32012	Todd	Oh, he's glistening.
32013	J.D.'s Narration	...He's probably gay.
32014	J.D.'s Narration	And if there's good news for one doctor...
32015	Dr. Cox	People, I've got our organs.
32016	J.D.'s Narration	...It probably means bad news for another.
32017	Mrs. Tracy	You can use her organs.
32018	J.D.	Thank you.
32019	Mrs. Tracy	Just tell me this: Is there anything anyone could have done?
32020	J.D.	No.
32021	J.D.'s Thoughts	Unless you mean me.
32022	NEW_SCENE	NEW_SCENE
32023	Open	ICU. J.D. enters.
32024	J.D.'s Narration	It's amazing how quickly people improve once they get a new organ. Whether it's Mrs. Sikes, with her new liver, Mr. Dennison, with his new heart valve, or Dave.
32025	Dr. Cox	How, uh, how does that new kidney feel, huh?
32026	Mr. Bradford	It's a little loose. But I'll get used to it.
32027	Dr. Cox	Yeah you will.
32028	Mr. Bradford	Hey, thanks for everything, man.
32029	Dr. Cox	Don't sweat it.
32030	Dr. Cox	All right, people, gather round, here we go. Now, I'm sure we all recognize how rare it is to get a win like this, but seeing as we're surrounding by patients who are clinging to life, I'm going to give kudos in whisper form. And since I am an egomaniac, first props come to me. Let me hear it, people.
32031	Turk	You are some kind of superhero.
32032	Carla	You're a god.
32033	Elliot	You're a beautiful healer.
32034	Dr. Cox	This was not a complete and total solo effort. It was an extraordinary job done by each and every one of you.
32035	Dr. Kelso	I can't hear a word he's saying.
32036	Dr. Cox	Be older, Bob.
32037	Dr. Kelso	Oh, just because I can't hear your silly-ass whispering, it doesn't mean I'm old. Matter of fact, I'm going over to my office to tinker with my new computer.
32038	Turk	Ooh, what kind is it?
32039	Dr. Kelso	It's about 3:30. Ha ha ha ha! I heard what he said, people, but damn that joke's a classic.
32040	Dr. Cox	And why are you not giddy with praise, like those other people? Don't you know I dole out compliments at most once a year? And like a squirrel, you must gather these acorns of kind words to sustain you for the upcoming cold, sarcastic months.
32041	J.D.	Any idiot could have seen that Jill was in trouble. I'm supposed to be a doctor, and I'm the reason she's dead.
32042	J.D.'s Narration	Then he said the words I never expected to hear.
32043	Dr. Cox	Why don't you and I go grab some lunch. That'd be good. Come on.
32044	Elliot	Oh, my God, he looks so sad.
32045	Carla	I just want to hold him like a big, gay baby.
32046	Turk	Ugh, this is incredible. An hour ago, you guys hated him.
32047	Carla	An hour he wasn't our new, gay best friend.
32048	Turk	Leave the Todd alone, OK? Because every time you two meddle, you know who suffers? Me. Remember when the Janitor took that chiropractic class and you guys wanted to encourage him?
32049	Turk	Guys, uh, I'm really not comfortable with this.
32050	Janitor	Now, now, you'll be fine. I've already done this on four mop heads, all right? Haven't had a complaint yet.
32051	Janitor	OK.
32052	Turk	Oh.
32053	Janitor	On three. One, two...
32054	Turk	AAAHH!
32055	Janitor	Better? Yes?
32056	Turk	WWAAAAAAHHAAAHAHAHAHAAAAA!!
32057	Elliot	You're fine. We're doing this.
32058	Janitor	I can fix that, buddy. On the count of three. One, two...
32059	Turk	Ooohh!
32060	Janitor	Yeah?
32061	Turk	No.
32062	Janitor	You owe me 500 dollars.
32063	Surveyor	Excuse me, could you spare a few minutes for AIDS research?
32064	Dr. Cox	Yes, I can, but I'm not sure just how much we'll get done. I tell you what. We'll go over here and brainstorm while we wolf down these sandwiches. Newbie, come.
32065	J.D.'s Thoughts	Vintage Cox.
32066	J.D.	You know what I was thinking the whole time I was havig lunch with Jill?
32067	Dr. Cox	What's that?
32068	J.D.	God, this girl's annoying.
32069	Dr. Cox	I saw her in that supermarket, too, but I'm not torturing myself. Would you like to know why?
32070	J.D.	Why?
32071	Dr. Cox	Because she didn't come to the hospital looking for help. We just randomly bumped into her out here in the world. I mean, don't get me wrong, if a guy gets shot, or if he has a heart attack and I am physically the closest doctor to him, I will intervene. But shy of that, you can't. I mean, you just can't. It's too much to ask of yourself.
32072	J.D.	OK, I hear you.
32073	Dr. Cox	No, you don't. Once you start blaming yourself for deaths that aren't your fault, my friend, that's a slippery slope that you can't come back from. And trust me, I've seen it ruin a hell of a lot of good doctors and I will not let it happen to you.
32074	J.D.'s Narration	And because he said that, I knew it wouldn't.
32075	Elliot	Game time. Let's go.
32076	Carla	Todd? Do you have a second?
32077	Todd	I was actually on my way to the gym.
32078	Carla	That's kind of what it's about.
32079	Todd	Whoa. Did something happen to the gym? Don't lie to me.
32080	Elliot	We know about your...
32081	Carla	...Situation.
32082	Elliot	You are hiding from yourself.
32083	Carla	Stop hiding, Todd.
32084	Elliot	We accept you.
32085	Carla	No matter who you love.
32086	Todd	The Todd's confused.
32087	Elliot	He was like a little baby. Ah ha, well you were wrong. It went great. I mean, at first, the Todd was a little emotional, but by the end of it, he was saying how happy he was that he didn't have to lie. And then he French-braided my hair, and then took it out because he said I could not pull it off. Oh, he is so honest.
32088	Carla	It was great, it was like he changed into a whole new person. God, how awesome is it gonna be without that inappropriate pig wandering the halls anymore?
32089	Todd	Hey, Mickhead? Is that package for me? You know it is!
32090	Turk	You ladies must be so proud.
32091	Elliot	Todd, what what are you doing?
32092	Todd	I'm getting my gay on. Hey, buddy, you and I should totally have sex some time.
32093	Turk	See, I knew this would come back to me.
32094	Dr. Cox	What the hell is going on?
32095	Turk	Everybody's failing. Mrs. Sikes is indicating peripheral neuropathy, my valve transplant patient's suffering partial complex seizures.
32096	Dr. Cox	How, uh, how're you feeling, there, Davey?
32097	Mr. Bradford	Pretty good. But my feet are a little numb.
32098	Dr. Cox	You hang tight, all right?
32099	Mr. Bradford	OK.
32100	Dr. Cox	I don't get it. I don't get — that makes sense.
32101	Dr. Kelso	Perry, the autopsy just came in on your donor, Jill Tracy. She didn't die of an overdose.
32102	J.D.'s Narration	And just like that, whatever burden of responsibility I felt was lifted. But like I said before, good news for one person can mean bad news for another.
32103	Dr. Cox	She died of rabies? OK, people, all of our transplant patients are infected. We now know what we're dealing with. Let's get involved, we can do this.
32104	Surgeon	Todd, you were impressive in surgery today.
32105	Todd	Thanks, man, you were really impressive in the shower this morning. You know, dong-wise.
32106	Carla	Todd!
32107	Todd	What?
32108	Carla	Stop it!
32109	Elliot	The whole point of coming to grips with your sexuality was to accept yourself and stop being that guy.
32110	Todd	I'm sorry. This whole change is just scaring me. I'm not sure who I am anymore.
32111	Carla	Come here.
32112	Elliot	Oh, get over here, sweetie.
32113	Todd	Oh.
32114	Elliot	It's OK, let it out.
32115	Carla	We're here for you.
32116	Todd	Ohh..
32117	Todd	Brbrbbrbrbrbrbrb...
32118	Carla	WHOA!
32119	Todd	Motorboating. You know, I really gotta thank you gals for outing me. Chicks dig gay dudes.
32120	Todd	Hey, Lisa. I heard you lied and said we didn't do it. Admit it. We doinked.
32121	Lisa	I was sad because my dad died.
32122	Todd	I wasn't.
32123	Carla	So this whole thing was an act?
32124	Elliot	Oh, my God, I cannot believe I let you into that fitting room yesterday while I was trying on bras.
32125	Carla	Ew.
32126	Todd	That was a very special time for me.
32127	Elliot	Ohh.
32128	Carla	Unbelievable.
32129	Elliot	He saw the girls.
32130	Todd	Oh, it's cool if you want to walk away, ladies, 'cuz I love to watch you go.
32131	Todd	Nothing wrong with those.
32132	Todd	Nothing wrong with that either.
32133	Todd	Or that.
32134	Todd	Or that. Phew.
32135	Janitor	What the hell are you?
32136	Todd	I'm the Todd.
32137	J.D.'s Narration	We did everything we could over the next few days to keep the transplant patients going, but odds were against us.
32138	J.D.'s Narration	First we lost Mrs. Sikes...
32139	J.D.'s Narration	...And then Mr. Dennison.
32140	J.D.'s Narration	And I knew that Dr. Cox needed me the exact same way I needed him earlier.
32141	J.D.	Hey. Hungry?
32142	Dr. Cox	No.
32143	J.D.	I guess that lunch was kind of a one-time thing, huh?
32144	J.D.	There's no way you could have seen that coming. I mean, rabies? Come on, there's, like, three reported cases a year. In fact testing for it would have been irresponsible. You would have wasted time those people didn't have.
32145	Dr. Cox	I was obsessed with getting those organs.
32146	J.D.	You had to be. The fact is, those people were going to die in a number of hours and you had to make a call. I would have made the same call.
32147	Dr. Cox	Yeah?
32148	J.D.	Yes. Now I got us lunch. And I think we should eat it.
32149	J.D.	Right then I knew I was going to pull him out of this. But unfortunately, sometimes the hospital picks a day where it's just going to pile it on.
32150	Dr. Cox	Oh, God. Come on.
32151	Dr. Cox	Clear!
32152	Dr. Cox	Still in V-tach, clear!
32153	Dr. Cox	Come on. VF, Clear!
32154	Dr. Cox	Aw, come on. Come on, Come on! GOD! GOD, GOD!
32155	Dr. Cox	He wasn't about to die, was he, Newbie? Could have waited another month for a kidney.
32156	J.D.	Where are you going? Your shift's not over. Hey! Remember what you told me? The second you start blaming yourself for people's deaths...there's no coming back.
32157	Dr. Cox	Yeah...you're right.
32158	NEW_SCENE	NEW_SCENE
32159	Open	Hallway. J.D. passes through.
32160	J.D.'s Narration	If you work at a hospital long enough, you learn to expect anything. Whether it's Dr. Kim, who makes patients take their pants off, no matter what...
32161	Dr. Kim	Yep, you've got pink-eye.
32162	Patient	Can I put my pants back on?
32163	Dr. Kim	Right after I put some drops in.
32164	J.D.'s narration	...Or nobody remembering Ray Catay's eightieth birthday.
32165	Mr. Catay	Why aren't you guys making a bigger fuss?
32166	J.D.	Uh, I would have, Mr. Catay, but Dr. Reid is throwing a huge celebration for you later.
32167	J.D.'s Narration	I should tell her about that. The truth is, with modern medicine, 80 isn't that big a deal anymore. It's not like the olden days.
32168	J.D.	Let us not feel sorrow for Bobby Adams. He was 12. He lead a full life. He will be missed, especially by his beautiful wife, Jenny, who stood by him even when he turned 6 and had a midlife crisis and was caught banging one of those naked people who brought us corn.
32169	J.D.	I'd be the oldest man in pilgrim village.
32170	J.D.'s Narration	Still, you should always celebrate life, because you never know when it's going to throw you a curve ball. Like with Dr. Cox. He recently made a decision any doctor would have made and because of it, three patients died. At first, he was inconsolably sad.
32171	J.D.'s Narration	After that, he started acting out.
32172	Jordan	In his defense, he did ask for dressing on the side.
32173	Dr. Cox	Dahpne!
32174	Lisa	I heard that he attacked one of the busboys.
32175	Keith	Yeah, and I heard that he bitch-slapped the maitre-d'.
32176	J.D.	Yeah, enough, gang. That's how rumors get started. Hell, Gloria, I made a joke once that you hooked up with Leonard, the big, black security guard with the hook hand. Now everyone thinks it's true.
32177	Gloria	It is true. And I'm never going back!
32178	Leonard	Gloria! I love me some white meat.
32179	J.D.	OK. Well, make sure to put antiseptic on any puncture wounds, OK? Now, I know Dr. Cox seems crazy mad at the world right now, but let's remember. Three patients died. What's amazing is that he can take a hit like that, one that would knock the rest of us out for good, and come out the other side still standing. That's why the man's an inspiration. I mean, he is a rock.
32180	J.D.'s Narration	Yup, he's the best damn doctor here.
32181	Dr. Cox	Newbie, will you give me a little trouble? I'm having some help here.
32182	J.D.'s Narration	Oh, no.
32183	NEW_SCENE	NEW_SCENE
32184	Open	Cafeteria.
32185	Carla	All right, people, listen up. We are a family. And what do families do when one of their own is in trouble?
32186	Elliot	When my brother, Barry, came out of the closet my parents sent him to hetero camp.
32187	Carla	Families that aren't from Connecticut, Elliot.
32188	J.D.'s Narration	Pregnancy had made Carla a little hormonal.
32189	Carla	Now, Dr. Kelso, I've asked you to keep this matter away from the board. Were you able to do that, sir?
32190	Dr. Kelso	Nurse Espinosa, I was...
32191	Carla	WERE YOU?!
32192	Dr. Kelso	YES! I told them Dr. Cox was going to take a leave of absence due to problems at home. Should anyone ask, you beat him.
32193	Jordan	Beat him, got it.
32194	J.D.	I couldn't believe how depressed he was yesterday.
32195	Elliot	Oh, it was so sad.
32196	Janitor	Oh, I know. When I first heard about it was like "whoa, no way!"
32197	J.D.	You don't even know what we're talking about.
32198	Janitor	Sure, I do. The donkey boy up in the ICU.
32199	Carla	We're talking about Dr. Cox.
32200	Janitor	Oh. Well if anyone's interested, there's a donkey boy in the ICU.
32201	Turk	Baby?
32202	Carla	No, Turk. Now, Dr. Cox needs our help getting through this. Jordan can watch him in the morning and at night, but she's also got Jack. Plus, she's not that emotionally available.
32203	Jordan	I'm dead inside.
32204	Carla	Anyway, we're all going to spend time with him. I've made up a schedule. I've got the first shift. Unless there are any questions, this meeting is adjourned.
32205	Elliot	Ooh!
32206	Turk	Gosh!
32207	Elliot	What?
32208	Dr. Kelso	For God's sake, Reid, there's a donkey boy upstairs.
32209	Turk	Damn, that boy is going to town on that carrot.
32210	Dr. Kelso	You fellows want to go to a real donkey show? It's really very tastefully done. I understand one of the women who entertains the donkey used to be on a soap.
32211	Turk & J.D.	Pass.
32212	Dr. Kelso	Well, standing invitation, every Thursday.
32213	J.D.	Always pass, sir.
32214	Dr. Kelso	Well, uh, I'll ask Mickhead.
32215	J.D.	Turk, you know what bothers me? Dr. Cox shows up to work drunk and we're all acting like nothing happened.
32216	Turk	I don't know, I kind of feel for the guy. Besides, I am way too excited. I start my orthopedic rotation today. It is going to be awesome.
32217	J.D.'s Narration	Turk was psyched because orthopedic surgeons are notoriously the most unemotional, jockish surgeons of all.
32218	J.D.'s Narration	He was finally going to have a boss he could connect with.
32219	Dr. Stone	Hey, guys, I'm Dr. Stone. I'm your new attending. All right, fellas, hands in.
32220	Todd	Yeah.
32221	Dr. Stone	Hmm..Mmm..
32222	Turk	Dr. Stone? Usually people put their hands in, someone says "Go get 'em" or "Whoo."
32223	Dr. Stone	No. No words yet. I want you all to get comfortable with the feeling of your brothers' hands on yours. You know, as surgeons, we're constantly opening people up and looking around, but have you ever stopped to open yourself up and look around?
32224	Todd	Whoa.
32225	Turk	Whoo.
32226	Jordan	Hey.
32227	Carla	Hi. How's he doing?
32228	Jordan	He's not talking and he's, you know...
32229	Carla	What?
32230	Jack	Daddy drinks a lot.
32231	Jordan	First complete sentence. Fantastic. Thanks for doing this.
32232	Carla	Hey, sunshine. You gonna at least say hello? Nothing? Listen. I know you keep blaming yourself for this, but you just can't. When my mom died I thought that because I was a nurse I should have been able to prevent it somehow. But over time, I realized that bad things are going to happen. And beating yourself up isn't going to help anyone.
32233	Carla	Oh, that's it, sweetie, come here. Come here.
32234	Todd	Nurse, I need you to help me to drain some fluid. But first we're gonna have to get to work on this patient.
32235	Turk	Todd? Take the scalpel and carve this into your arm: "No nurse will ever touch your dangle."
32236	Dr. Stone	Sh-sh-shhh, Christopher, come on.
32237	Turk	Oh.
32238	Dr. Stone	You know what? I think you're a little edgy because you're here on the sidelines. I know how that digs at you.
32239	Turk	Oh yeah.
32240	Dr. Stone	It digs at you right here. That's OK. What would you say if I said you could have that big knee reconstruction later? What would you say?
32241	Turk	Awesome?
32242	Dr. Stone	Ha! That it is! Yeah.
32243	Turk	Right! OK.
32244	Todd	Finished.
32245	Dr. Stone	People, let's just take a second here to think about what we just did. We fixed an elbow. Yeah. The last thing this man said to me before he went under was how much he enjoyed Sunday morning tennis. Right? And I think I think that's special. And we're special. This was special. Thank you.
32246	Turk	He actually said "I think that's pretty special." Then he got all emotional. How lame is that?
32247	J.D.	That's pretty lame.
32248	Turk	I'm just not into all of that sensitive, touchy-feely stuff.
32249	J.D.	Well, you hug me all the time.
32250	Turk	And even that took awhile. Remember the first time you tried to hug me?
32251	All	Yeah!
32252	J.D.	You're sports team's in the World Series!
32253	Turk	Ha! What a game!
32254	J.D.	A grand slam!
32255	Turk	With Dr. Stone it's different. We're not friends. What kind of guy gets all cuddly with a guy he just met? It's pathetic.
32256	Todd	Dude, that's a little harsh.
32257	Turk	Todd, how long have you been holding that button?
32258	Dr. Stone	Long enough for me to hear what you really think.
32259	Turk	Great. Is there another guy on this planet who's that sensitive?
32260	J.D.	OK, let it out. I got you. J.D.'s got you. Hold me tighter. Little too tight. There's a good spot.
32261	Keith	Elliot, why did I have to come?
32262	Elliot	Because we're a couple, Keith, we do things together.
32263	Keith	OK, uh, would it be OK if I moved? Uh, this couch is uncomfortable.
32264	Elliot	Mm. Go.
32265	Elliot	Dr. Cox, I am not going to pretend to know what you're going through but believe me, I've had my experiences. Remember last year, when I put my malaria patient through that painful procedure even when everyone knew he was going to die anyway?
32266	Keith	You know what? I'm just gonna go sit in the bathroom.
32267	Elliot	Anyway, you know what I do when I'm having a really tough time getting through things?
32268	Elliot's Voiceover	I just leave the city, get into nature and just take stock of what's important. Just make sure you don't go to a popular parachute drop zone.
32269	Elliot	I don't know if it was the adrenaline rush or because I thought he was an angel but that's the fastest I've ever gone from meeting to kissing. Yep. True story.
32270	Patient	I'm just worried about this mole.
32271	Dr. Kim	It doesn't look cancerous. Eh, get in there and take your pants off.
32272	J.D.	You gonna go talk to Dr. Stone?
32273	Turk	Nah, it'll blow over. Plus, he's a surgeon, and surgeons don't hold grudges. Now, if you'll excuse me, I have to go scrub up. And by the way, your shift with Dr. Cox starts in ten minutes.
32274	J.D.'s Narration	Turk was right. Personal feelings shouldn't get in the way of a professional relationship. But they do.
32275	Turk	What do you say we rebuild that knee?
32276	Dr. Stone	Actually, Dr. Turk, I think I'm going to let Dr. Norman here take the lead on this one, OK?
32277	J.D.	Look, Carla, I have a real problem with what Dr. Cox did and I don't think I can go over there.
32278	Carla	I'm going to send somebody else over for you, OK? J.D. was supposed to come, but he, um...he he's not coming.
32279	NEW_SCENE	NEW_SCENE
32280	Open	ICU. J.D. and a couple stand outside a child's room.
32281	J.D.'s Narration	I couldn't really worry about bailing on Dr. Cox. The Stanleys' child was sick and I just spent the last twenty minutes asking them awkward questions to rule out the possibility of child abuse.
32282	Mrs. Stanley	Who would smother their own child?
32283	J.D.	You'd be surprised. There's something called Munchausen Syndrome, where a parent will intentionally harm their child to get some attention on themselves.
32284	Mrs. Stanley	I've never heard of that. Someone should do a public service announcement about it.
32285	J.D.'s Thoughts	Hmm, someone should.
32286	J.D.	You had a tough day at the office, so you come home, make yourself some dinner, smother your kids, pop in a movie, maybe have a drink. It's fun right? Wrong. Don't smother your kids.
32287	J.D.	That problem would be gone forever.
32288	Carla	I am so mad at you!
32289	Elliot	Yeah, you big jerk!
32290	Carla	How could you stand up Dr. Cox?
32291	Elliot	Wait, is that what we came to yell at him for?
32292	Carla	Well, yeah. What did you think it was?
32293	Elliot	Oh, apparently J.D. told Mr. Catay in there that I'm throwing him some big birthday party. Yeah, so when he asked where the cake was, I totally panicked and I told him we all pitched in and got him a weekend in Vegas.
32294	Carla	What?
32295	Mr. Catay	Can I see Celine Dion?
32296	Elliot	Oh, anything you want, Mr. Catay! You're going halfsies with me on everything.
32297	Carla	I can't believe you didn't show up at Dr. Cox's. Do you have any idea who I had to send in your place?
32298	The Worthless Peons	Gray skies are gonna clear up,
32299	Ted	Put on a happy face,
32300	The Worthless Peons	A happy face, reach up and part the clouds and cheer up...
32301	Todd	Hey if you're not digging this, I've got a hundred jokes about these.
32302	The Worthless Peons	...sunshine all over the place, just put on a happy face! Yeah!
32303	J.D.	I'm just not down with the whole drinking and doctoring thing, OK? Excuse me.
32304	Turk	I'm never gonna get a good surgery on this rotation.
32305	J.D.	I can help you with Dr. Stone. He's one of my people. He's a sensy.
32306	Turk	What's a sensy?
32307	J.D.	It's short for sensitive guy. Our music is acoustic alternative. We marvel at fireflies. And when we help a drunk girl home from the bar, sure we cop a feel. A feel of her hair as we're pulling it back so she doesn't get any vomit in it.
32308	Turk	I'm having a weird med-school flashback. I think you held my hair back while I vomited.
32309	J.D.	I did! That was our last year! I didn't what you to get Jagermeister in your corn rows.
32310	Turk	My Latrell Sprewell phase.
32311	J.D.	Hockey?
32312	Turk	Basketball.
32313	J.D.	Dammit.
32314	Turk	What am I gonna do about Dr. Stone.
32315	J.D.	You're gonna cry in front of him.
32316	J.D.	Laugh if you must, but it'll show him you have emotional depth and it will trigger a nurturing impulse inside him that we sensies can't resist.
32317	Turk	How the hell am I supposed to cry?
32318	Janitor	You need to cry, let's brainstorm. I could hit you over the head with a wrench. Or, I could stab you in the gut with a knife.
32319	Janitor	Knife-wrench! Practical and safe.
32320	Janitor	Waah! OH! Ohh! Oh boy. Ahh!
32321	J.D.	Anywho, don't worry about crying. I got this menthol from the pharmacy. I read online that actors in Hollyweird actors spray it in their eyes when they need to fake cry.
32322	Turk	Why do you have five of them?
32323	J.D.	Oh, I'm using it for the final death scene in my movie, Dr. Acula. Last night, my German financier, Hans, rest in peace, died on the Autobahn. So now I gotta shoot the whole thing on my cell phone.
32324	Jordan	Hello, Bob. No cheek kiss necessary.
32325	Dr. Kelso	Oh, good. I have pike-breath. So, uh, when was the last time I was here, '97? I know it's been awhile because Enid could still fit through that door. I shouldn't joke, she's very ill.
32326	Jordan	I'm gonna go take a shower.
32327	Dr. Kelso	Hello, Perry. I don't really know why I'm here, but Nurse Espinosa said if I didn't swing by, she would stop coming over to my house and giving instructions to my pool boy. He speaks perfect English, but he doesn't have an front teeth, so I can never look at him without laughing. Heh, heh, heh. Anyway, I don't know what she expects me to say to you. I mean, all you do is bust my ass day in and day out. I guess you you keep me in line on those rare occasions when I lose sight of things. You could say we balance each other out pretty well. Whew. Perry, the hospital needs you. I need you. What the hell are you doing?
32328	Keith	Did Elliot leave without telling me?
